West Coast Groundfish Slope/Shelf Bottom Trawl Survey data,,,,,,,,,,,,,,
Length Composition Estimates,,,,,,,,,,,,,,
sablefish,,,,,,,,,,,,,,
Extracted: 2/17/2015,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Species Code,Scientific Name,Species,Survey Year,Project,Area Set Identifier,Area Name,Depth Strata Set,Minimum Stratum Depth (m),Maximum Stratum Depth (m),Length Category (cm),Number of Females,Number of Males,Number of Unsexed,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,37,0,5752,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,38,7479,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,39,14958,7479,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,40,7479,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,41,14958,37481,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,42,38309,62744,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,43,58118,165126,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,44,171709,280228,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,45,201629,260783,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,46,230579,240074,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,47,215943,223044,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,48,235339,161453,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,49,269266,124972,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,50,192907,66223,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,51,122922,37445,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,52,100233,29128,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,53,119426,58154,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,54,42130,23554,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,55,24420,56108,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,56,35102,29507,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,57,39424,56236,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,58,42241,19114,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,59,11358,37787,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,60,33082,15040,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,61,32031,9396,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,62,17974,59394,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,63,4846,28485,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,64,18804,24348,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,65,21278,28394,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,66,13257,41909,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,67,10868,24981,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,68,33919,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,69,29889,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,70,57607,6122,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,71,32213,6438,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,73,14064,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,74,11499,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,75,21389,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,76,17060,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,77,9396,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,78,22084,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,79,11299,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,80,12568,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,81,6122,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,82,5309,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,182.88,548.64,84,6795,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,39,0,7184,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,40,10710,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,41,0,17894,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,42,19613,15903,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,43,17894,83822,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,44,6614,78669,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,45,39314,79696,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,46,10754,54707,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,47,0,46384,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,48,10710,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,49,28648,24151,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,50,29579,36788,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,51,0,22228,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,52,26463,57051,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,53,8115,113225,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,54,8115,95056,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,55,14820,89320,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,56,13538,122808,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,57,28456,135077,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,58,16079,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,59,18771,24532,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,60,40742,54385,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,61,28928,32803,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,62,38447,41228,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,63,27878,8719,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,64,7647,9288,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,65,55728,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,66,17058,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,67,9483,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,68,9288,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,69,6379,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,70,0,6833,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,71,53843,6833,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,75,7647,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,78,12442,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,548.64,900,87,6833,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,48,13631,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,52,0,23554,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,53,0,41409,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,54,0,51091,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,55,32267,57172,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,56,11773,146677,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,57,55820,75876,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,58,8150,74722,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,59,70028,88298,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,60,42519,68232,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,61,85574,76200,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,62,60579,34993,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,63,46953,38797,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,64,78394,57465,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,65,61498,34203,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,66,44826,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,67,44157,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,68,84906,28927,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,69,25295,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,70,11777,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,71,32969,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,72,13389,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,73,0,13631,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,74,8150,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,75,13631,0,0,
20510,Anoplopoma fimbria,sablefish,2011,Groundfish Slope and Shelf Combination Survey,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,55 183 549 900 1280 meter bounds,900,1280.16,76,8150,0,0,
